Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,elementId,fixedCost,processId,resourceCost,resourceId
92,START,,2024-12-03 10:15:20.000,2024-12-03 10:15:20.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
92,END,,2024-12-03 10:15:20.000,2024-12-03 10:15:20.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
0,START,,2024-12-03 10:00:00.000,2024-12-03 10:00:00.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
0,END,,2024-12-03 10:00:00.000,2024-12-03 10:00:00.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
50,START,,2024-12-03 10:08:20.000,2024-12-03 10:08:20.000,Variant 3,3,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
50,EVALUATE CLASSIFIER,Default Resource-000005,2024-12-03 10:08:20.000,2024-12-03 10:08:21.000,Variant 3,3,sid-BF16B895-0C1B-42AB-9FA0-08154BC7AB35,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
50,END,,2024-12-03 10:08:21.000,2024-12-03 10:08:21.000,Variant 3,3,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
70,START,,2024-12-03 10:11:40.000,2024-12-03 10:11:40.000,Variant 2,2,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
70,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000010,2024-12-03 10:11:40.000,2024-12-03 10:11:41.000,Variant 2,2,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
70,CONFIGURE EVALUATION SYSTEM,Default Resource-000001,2024-12-03 10:11:41.000,2024-12-03 10:11:42.000,Variant 2,2,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
70,CONFIGURE PRODUCTION SYSTEM,Default Resource-000002,2024-12-03 10:11:42.000,2024-12-03 10:11:43.000,Variant 2,2,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
70,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000003,2024-12-03 10:11:43.000,2024-12-03 10:11:44.000,Variant 2,2,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
70,CONFIGURE SEGREGATION SYSTEM,Default Resource-000004,2024-12-03 10:11:44.000,2024-12-03 10:11:45.000,Variant 2,2,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
70,CONFIGURE PREPARATION SYSTEM,Default Resource-000005,2024-12-03 10:11:45.000,2024-12-03 10:11:46.000,Variant 2,2,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
70,CONFIGURE INGESTION SYSTEM,Default Resource-000006,2024-12-03 10:11:46.000,2024-12-03 10:11:47.000,Variant 2,2,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
70,END,,2024-12-03 10:11:47.000,2024-12-03 10:11:47.000,Variant 2,2,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
72,START,,2024-12-03 10:12:00.000,2024-12-03 10:12:00.000,Variant 2,2,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
72,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000008,2024-12-03 10:12:00.000,2024-12-03 10:12:01.000,Variant 2,2,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
72,CONFIGURE EVALUATION SYSTEM,Default Resource-000009,2024-12-03 10:12:01.000,2024-12-03 10:12:02.000,Variant 2,2,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
72,CONFIGURE PRODUCTION SYSTEM,Default Resource-000010,2024-12-03 10:12:02.000,2024-12-03 10:12:03.000,Variant 2,2,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
72,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000001,2024-12-03 10:12:03.000,2024-12-03 10:12:04.000,Variant 2,2,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
72,CONFIGURE SEGREGATION SYSTEM,Default Resource-000002,2024-12-03 10:12:04.000,2024-12-03 10:12:05.000,Variant 2,2,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
72,CONFIGURE PREPARATION SYSTEM,Default Resource-000003,2024-12-03 10:12:05.000,2024-12-03 10:12:06.000,Variant 2,2,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
72,CONFIGURE INGESTION SYSTEM,Default Resource-000004,2024-12-03 10:12:06.000,2024-12-03 10:12:07.000,Variant 2,2,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
72,END,,2024-12-03 10:12:07.000,2024-12-03 10:12:07.000,Variant 2,2,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
30,START,,2024-12-03 10:05:00.000,2024-12-03 10:05:00.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
30,END,,2024-12-03 10:05:00.000,2024-12-03 10:05:00.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
51,START,,2024-12-03 10:08:30.000,2024-12-03 10:08:30.000,Variant 2,2,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
51,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000006,2024-12-03 10:08:30.000,2024-12-03 10:08:31.000,Variant 2,2,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
51,CONFIGURE EVALUATION SYSTEM,Default Resource-000008,2024-12-03 10:08:31.000,2024-12-03 10:08:32.000,Variant 2,2,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
51,CONFIGURE PRODUCTION SYSTEM,Default Resource-000010,2024-12-03 10:08:32.000,2024-12-03 10:08:33.000,Variant 2,2,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
51,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000002,2024-12-03 10:08:33.000,2024-12-03 10:08:34.000,Variant 2,2,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
51,CONFIGURE SEGREGATION SYSTEM,Default Resource-000004,2024-12-03 10:08:34.000,2024-12-03 10:08:35.000,Variant 2,2,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
51,CONFIGURE PREPARATION SYSTEM,Default Resource-000006,2024-12-03 10:08:35.000,2024-12-03 10:08:36.000,Variant 2,2,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
51,CONFIGURE INGESTION SYSTEM,Default Resource-000008,2024-12-03 10:08:36.000,2024-12-03 10:08:37.000,Variant 2,2,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
51,END,,2024-12-03 10:08:37.000,2024-12-03 10:08:37.000,Variant 2,2,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
90,START,,2024-12-03 10:15:00.000,2024-12-03 10:15:00.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
90,END,,2024-12-03 10:15:00.000,2024-12-03 10:15:00.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
94,START,,2024-12-03 10:15:40.000,2024-12-03 10:15:40.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
94,END,,2024-12-03 10:15:40.000,2024-12-03 10:15:40.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
73,START,,2024-12-03 10:12:10.000,2024-12-03 10:12:10.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
73,END,,2024-12-03 10:12:10.000,2024-12-03 10:12:10.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
3,START,,2024-12-03 10:00:30.000,2024-12-03 10:00:30.000,Variant 3,3,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
3,EVALUATE CLASSIFIER,Default Resource-000002,2024-12-03 10:00:30.000,2024-12-03 10:00:31.000,Variant 3,3,sid-BF16B895-0C1B-42AB-9FA0-08154BC7AB35,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
3,END,,2024-12-03 10:00:31.000,2024-12-03 10:00:31.000,Variant 3,3,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
4,START,,2024-12-03 10:00:40.000,2024-12-03 10:00:40.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
4,END,,2024-12-03 10:00:40.000,2024-12-03 10:00:40.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
5,START,,2024-12-03 10:00:50.000,2024-12-03 10:00:50.000,Variant 9,9,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
5,CHECK DATA BALANCING,Default Resource-000003,2024-12-03 10:00:50.000,2024-12-03 10:00:51.000,Variant 9,9,sid-308416DF-AA11-43EE-B16E-DF606358CB04,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
5,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000004,2024-12-03 10:00:51.000,2024-12-03 10:00:52.000,Variant 9,9,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
5,CONFIGURE EVALUATION SYSTEM,Default Resource-000005,2024-12-03 10:00:52.000,2024-12-03 10:00:53.000,Variant 9,9,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
5,CONFIGURE PRODUCTION SYSTEM,Default Resource-000006,2024-12-03 10:00:53.000,2024-12-03 10:00:54.000,Variant 9,9,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
5,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000007,2024-12-03 10:00:54.000,2024-12-03 10:00:55.000,Variant 9,9,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
5,CONFIGURE SEGREGATION SYSTEM,Default Resource-000008,2024-12-03 10:00:55.000,2024-12-03 10:00:56.000,Variant 9,9,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
5,CONFIGURE PREPARATION SYSTEM,Default Resource-000009,2024-12-03 10:00:56.000,2024-12-03 10:00:57.000,Variant 9,9,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
5,CONFIGURE INGESTION SYSTEM,Default Resource-000010,2024-12-03 10:00:57.000,2024-12-03 10:00:58.000,Variant 9,9,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
5,EVALUATE CLASSIFIER,Default Resource-000001,2024-12-03 10:00:58.000,2024-12-03 10:00:59.000,Variant 9,9,sid-BF16B895-0C1B-42AB-9FA0-08154BC7AB35,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
5,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000002,2024-12-03 10:00:59.000,2024-12-03 10:01:00.000,Variant 9,9,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
5,CONFIGURE EVALUATION SYSTEM,Default Resource-000004,2024-12-03 10:01:00.000,2024-12-03 10:01:01.000,Variant 9,9,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
5,CONFIGURE PRODUCTION SYSTEM,Default Resource-000005,2024-12-03 10:01:01.000,2024-12-03 10:01:02.000,Variant 9,9,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
5,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000006,2024-12-03 10:01:02.000,2024-12-03 10:01:03.000,Variant 9,9,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
5,CONFIGURE SEGREGATION SYSTEM,Default Resource-000007,2024-12-03 10:01:03.000,2024-12-03 10:01:04.000,Variant 9,9,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
5,CONFIGURE PREPARATION SYSTEM,Default Resource-000008,2024-12-03 10:01:04.000,2024-12-03 10:01:05.000,Variant 9,9,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
5,CONFIGURE INGESTION SYSTEM,Default Resource-000009,2024-12-03 10:01:05.000,2024-12-03 10:01:06.000,Variant 9,9,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
5,END,,2024-12-03 10:01:06.000,2024-12-03 10:01:06.000,Variant 9,9,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
93,START,,2024-12-03 10:15:30.000,2024-12-03 10:15:30.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
93,END,,2024-12-03 10:15:30.000,2024-12-03 10:15:30.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
14,START,,2024-12-03 10:02:20.000,2024-12-03 10:02:20.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
14,END,,2024-12-03 10:02:20.000,2024-12-03 10:02:20.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
71,START,,2024-12-03 10:11:50.000,2024-12-03 10:11:50.000,Variant 3,3,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
71,EVALUATE CLASSIFIER,Default Resource-000007,2024-12-03 10:11:50.000,2024-12-03 10:11:51.000,Variant 3,3,sid-BF16B895-0C1B-42AB-9FA0-08154BC7AB35,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
71,END,,2024-12-03 10:11:51.000,2024-12-03 10:11:51.000,Variant 3,3,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
36,START,,2024-12-03 10:06:00.000,2024-12-03 10:06:00.000,Variant 6,6,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
36,CHECK DATA BALANCING,Default Resource-000007,2024-12-03 10:06:00.000,2024-12-03 10:06:01.000,Variant 6,6,sid-308416DF-AA11-43EE-B16E-DF606358CB04,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
36,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000009,2024-12-03 10:06:01.000,2024-12-03 10:06:02.000,Variant 6,6,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
36,CONFIGURE EVALUATION SYSTEM,Default Resource-000001,2024-12-03 10:06:02.000,2024-12-03 10:06:03.000,Variant 6,6,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
36,CONFIGURE PRODUCTION SYSTEM,Default Resource-000003,2024-12-03 10:06:03.000,2024-12-03 10:06:04.000,Variant 6,6,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
36,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000005,2024-12-03 10:06:04.000,2024-12-03 10:06:05.000,Variant 6,6,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
36,CONFIGURE SEGREGATION SYSTEM,Default Resource-000007,2024-12-03 10:06:05.000,2024-12-03 10:06:06.000,Variant 6,6,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
36,CONFIGURE PREPARATION SYSTEM,Default Resource-000009,2024-12-03 10:06:06.000,2024-12-03 10:06:07.000,Variant 6,6,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
36,CONFIGURE INGESTION SYSTEM,Default Resource-000010,2024-12-03 10:06:07.000,2024-12-03 10:06:08.000,Variant 6,6,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
36,END,,2024-12-03 10:06:08.000,2024-12-03 10:06:08.000,Variant 6,6,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
37,START,,2024-12-03 10:06:10.000,2024-12-03 10:06:10.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
37,END,,2024-12-03 10:06:10.000,2024-12-03 10:06:10.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
58,START,,2024-12-03 10:09:40.000,2024-12-03 10:09:40.000,Variant 2,2,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
58,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000002,2024-12-03 10:09:40.000,2024-12-03 10:09:41.000,Variant 2,2,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
58,CONFIGURE EVALUATION SYSTEM,Default Resource-000003,2024-12-03 10:09:41.000,2024-12-03 10:09:42.000,Variant 2,2,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
58,CONFIGURE PRODUCTION SYSTEM,Default Resource-000004,2024-12-03 10:09:42.000,2024-12-03 10:09:43.000,Variant 2,2,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
58,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000005,2024-12-03 10:09:43.000,2024-12-03 10:09:44.000,Variant 2,2,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
58,CONFIGURE SEGREGATION SYSTEM,Default Resource-000006,2024-12-03 10:09:44.000,2024-12-03 10:09:45.000,Variant 2,2,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
58,CONFIGURE PREPARATION SYSTEM,Default Resource-000007,2024-12-03 10:09:45.000,2024-12-03 10:09:46.000,Variant 2,2,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
58,CONFIGURE INGESTION SYSTEM,Default Resource-000008,2024-12-03 10:09:46.000,2024-12-03 10:09:47.000,Variant 2,2,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
58,END,,2024-12-03 10:09:47.000,2024-12-03 10:09:47.000,Variant 2,2,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
15,START,,2024-12-03 10:02:30.000,2024-12-03 10:02:30.000,Variant 2,2,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
15,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000005,2024-12-03 10:02:30.000,2024-12-03 10:02:31.000,Variant 2,2,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
15,CONFIGURE EVALUATION SYSTEM,Default Resource-000006,2024-12-03 10:02:31.000,2024-12-03 10:02:32.000,Variant 2,2,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
15,CONFIGURE PRODUCTION SYSTEM,Default Resource-000007,2024-12-03 10:02:32.000,2024-12-03 10:02:33.000,Variant 2,2,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
15,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000008,2024-12-03 10:02:33.000,2024-12-03 10:02:34.000,Variant 2,2,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
